subscriber_id,email_domain,plan_type,subscription_start_date,subscription_end_date,is_churned,acquisition_channel,country,device_primary,created_at
9c9676b2-a532-4771-9b81-0c668b61d14e,yahoo.com,games_only,2025-01-11,2025-06-01,True,referral,GB,mobile,2025-12-06T12:02:03
5be9f409-1b8a-472d-aa2a-dda3c2bfe362,outlook.com,bundle_all,2025-01-02,2025-09-23,True,social,IN,tablet,2025-12-06T10:58:44
1d4c6e2c-0acd-45af-89eb-39cfaf5e0296,yahoo.com,bundle_all,2025-05-22,,False,email,US,mobile,2025-12-06T03:18:50
43632051-0440-40e2-896c-ad6802f02094,gmail.com,bundle_all,2025-06-30,2025-07-16,True,social,US,desktop,2025-12-06T23:37:36
b560e326-71b5-4089-8ad6-06ea6284ad89,outlook.com,bundle_all,2025-01-23,,False,paid_search,AU,mobile,2025-12-06T23:33:09
3ae3da00-a5eb-4540-bf5a-0e67bfffb4aa,gmail.com,bundle_all,2026-02-15,2026-02-22,True,social,US,tablet,2025-12-06T04:11:42
be193317-5e15-4401-b035-5c4a4aeaf934,gmail.com,bundle_all,2025-06-14,2025-07-05,True,referral,GB,mobile,2025-12-06T02:07:48
454c83c0-5c00-4af3-b665-e61a63c1cc84,edu,bundle_all,2025-09-05,2025-11-08,True,organic,US,tablet,2025-12-06T05:23:11
e79f4aeb-1add-47d6-b031-0dbf74d6b306,yahoo.com,news_only,2025-02-03,2025-05-02,True,referral,US,desktop,2025-12-06T13:43:18
92d076d6-7c0a-4be5-a86a-795892e901c3,outlook.com,bundle_3,2025-03-26,2025-12-14,True,social,GB,desktop,2025-12-06T19:28:27
97851802-0743-4838-8b66-130fa4065d57,outlook.com,games_only,2025-03-04,2025-11-28,True,paid_search,US,mobile,2025-12-06T23:03:46
fca30091-ec52-4464-af6f-03fae810373b,outlook.com,games_only,2025-06-06,2026-01-31,True,referral,AU,mobile,2025-12-06T08:42:36
c100b439-96e5-485a-ae4e-d26be52aa2b5,yahoo.com,news_only,2025-10-22,2026-02-26,True,social,US,mobile,2025-12-06T10:44:11
1cdff0b0-2306-4e86-a326-de1050b37d49,edu,athletic_only,2025-06-30,2025-09-30,True,organic,US,desktop,2025-12-06T05:23:50
5164961a-d70c-4f51-8e4d-fe175fd178ff,outlook.com,bundle_all,2025-10-29,2026-01-23,True,paid_search,US,desktop,2025-12-06T15:50:23
3372f99c-97fd-40dd-ae56-d5b072893fdd,icloud.com,bundle_all,2025-07-01,,False,email,US,desktop,2025-12-06T08:59:48
1178ae47-a53f-4e73-aaf4-81d942f42357,icloud.com,bundle_3,2025-12-09,2026-01-14,True,email,US,tablet,2025-12-06T22:44:59
64e461eb-70c2-4a40-8121-5e9a6de0c687,edu,bundle_3,2025-12-31,2026-02-25,True,app_store,AU,tablet,2025-12-06T07:09:18
4236ebb2-2182-4890-8a31-1433cbaa47ad,outlook.com,bundle_all,2025-12-03,,False,paid_search,AU,mobile,2025-12-06T09:06:21
58fb05d8-e726-4f48-9a1e-9f7d2ecea3d1,outlook.com,bundle_3,2025-02-24,2026-01-27,True,email,GB,tablet,2025-12-06T07:20:17
eb15eedf-7580-4931-a6f3-167a1821ddab,icloud.com,bundle_all,2025-11-08,2026-01-24,True,app_store,GB,mobile,2025-12-06T21:36:01
18fa4a44-4ec7-42d8-8795-709effdcaa1c,yahoo.com,bundle_3,2025-01-26,2025-11-04,True,social,US,tablet,2025-12-06T20:15:39
50fe4413-b67d-48f8-a5ca-6779f4e0d1de,gmail.com,news_only,2025-12-29,2026-02-16,True,paid_search,US,mobile,2025-12-06T21:32:05
54bb44a9-fb37-497e-b8f7-aefc6668e233,outlook.com,bundle_all,2026-01-10,2026-01-29,True,organic,US,mobile,2025-12-06T15:51:13
bb5a9b71-9985-4b81-9580-ec7efb90020f,yahoo.com,bundle_3,2025-06-18,2025-12-18,True,organic,IN,desktop,2025-12-06T17:39:27
9943bde8-94c4-4883-b5d3-9f57c651ca63,edu,games_only,2025-09-15,2025-09-26,True,email,US,desktop,2025-12-06T18:13:07
e108191e-1eb3-47b1-9391-82475197dfcb,outlook.com,bundle_all,2025-02-06,,False,email,US,desktop,2025-12-06T14:25:11
b02756a0-fc45-468b-96fa-3a84350a22ef,yahoo.com,bundle_3,2025-04-27,2026-02-24,True,paid_search,CA,desktop,2025-12-06T11:48:25
9c3b6be8-b4d3-4b2c-aa8f-ee54ec4c05d8,outlook.com,bundle_all,2026-01-27,2026-02-09,True,email,GB,tablet,2025-12-06T18:40:57
e37038a2-f1f6-4976-afe6-c70d45223061,icloud.com,bundle_3,2025-03-26,2026-01-20,True,app_store,CA,mobile,2025-12-06T21:07:11
ac2be37a-3b4d-4863-903c-b162377e066f,edu,news_only,2025-11-30,2026-01-13,True,paid_search,US,desktop,2025-12-06T14:43:01
e867ed0f-7da0-4ce3-9abc-604c15b33501,yahoo.com,bundle_3,2025-09-13,2025-12-13,True,app_store,US,mobile,2025-12-06T12:06:10
0736236b-9178-4517-9b8b-0bcb720074fd,outlook.com,bundle_3,2026-01-05,2026-01-19,True,referral,US,tablet,2025-12-06T08:46:37
13c67d27-9748-47d2-b3a6-36a9c23730bd,yahoo.com,bundle_all,2025-12-27,2026-01-17,True,social,IN,mobile,2025-12-06T15:58:42
8d08f3ec-3ffc-43cb-a445-ad27fbcb8c26,icloud.com,bundle_3,2025-08-09,2025-10-07,True,app_store,GB,desktop,2025-12-06T01:52:36
cd0e5dd8-496b-405e-b729-fbfa13c0167c,gmail.com,news_only,2025-11-24,2026-03-04,True,organic,CA,desktop,2025-12-06T19:13:02
1234ea42-964b-4466-b2c9-be12b53ce3fa,gmail.com,bundle_all,2025-04-13,,False,organic,US,desktop,2025-12-06T18:41:45
882c4b05-5444-470b-8b6f-351a41204880,gmail.com,news_only,2025-11-07,2025-11-17,True,social,US,mobile,2025-12-06T01:09:33
a9f7a95f-551d-4a43-80e2-3699b87b6d45,outlook.com,news_only,2025-07-07,2025-08-13,True,app_store,IN,tablet,2025-12-06T02:56:39
dec2d750-c88b-4a72-8aa4-507112b2120d,yahoo.com,news_only,2025-04-11,2025-06-19,True,social,US,tablet,2025-12-06T10:19:35
97816924-1f72-4da7-9ac3-6819841992f2,yahoo.com,bundle_all,2025-02-23,,False,social,US,desktop,2025-12-06T01:44:30
a1a75e60-70df-4b07-832e-f7ae40d955e6,gmail.com,news_only,2025-11-14,2026-02-04,True,email,AU,desktop,2025-12-06T01:05:20
fe45906d-5f93-446a-843d-470310aec9ab,outlook.com,games_only,2025-01-25,2025-03-17,True,organic,US,mobile,2025-12-06T22:06:37
d61fcc32-27d5-4a45-a98c-03cf7a4d58f1,icloud.com,news_only,2026-02-12,2026-02-23,True,paid_search,US,mobile,2025-12-06T05:59:33
7fc14e5b-c14f-4b83-a980-f0d002b0d115,gmail.com,news_only,2025-11-06,2025-11-24,True,email,CA,desktop,2025-12-06T20:19:20
5c4dfad8-f8d7-4f18-be8f-da104dfa0ff0,gmail.com,bundle_all,2025-08-11,,False,app_store,US,desktop,2025-12-06T15:54:32
14dfd27c-c55a-4973-b00c-b05327281476,yahoo.com,bundle_3,2025-06-18,2025-10-12,True,app_store,US,tablet,2025-12-06T02:02:58
762acd1a-69c8-4111-9c2a-88897f1aa7b7,outlook.com,news_only,2025-05-09,2025-07-11,True,organic,GB,desktop,2025-12-06T05:15:41
c11fb3c6-e177-4ee5-a28c-2d7dc3602bbd,gmail.com,bundle_all,2025-06-02,2025-07-03,True,referral,US,desktop,2025-12-06T06:21:03
5f0d46db-9e58-4563-9608-493004c2cbac,yahoo.com,bundle_3,2025-11-10,2026-02-09,True,paid_search,US,tablet,2025-12-06T08:52:22
2475c191-1b5b-4328-94d4-79be3a7a1818,icloud.com,bundle_3,2025-05-20,2026-02-05,True,organic,US,tablet,2025-12-06T11:18:31
e7e4a172-1ea1-431d-a6a4-f880f21d250d,edu,news_only,2025-01-08,2025-09-10,True,app_store,US,tablet,2025-12-06T08:33:33
c65c53f9-559a-4cb4-b84c-bd084e3b328e,edu,cooking_only,2025-06-07,2025-11-05,True,app_store,IN,tablet,2025-12-06T07:03:01
32a0692a-0457-4d96-9806-d1afda6ecf5c,outlook.com,bundle_3,2025-10-04,2026-01-06,True,paid_search,US,tablet,2025-12-06T12:13:23
18cd9a0e-3d81-49e2-a18c-541a5bbab610,yahoo.com,bundle_3,2025-08-21,2025-10-04,True,paid_search,US,mobile,2025-12-06T14:09:24
154ae189-6ecc-41a9-8bff-f15e0d79429a,icloud.com,bundle_3,2025-12-30,2026-01-31,True,organic,US,mobile,2025-12-06T15:01:42
c81b89c0-ca0b-4263-a625-2df499b25e53,icloud.com,bundle_all,2025-05-05,,False,organic,CA,mobile,2025-12-06T12:32:41
26024771-2517-4e9b-8897-2dc31c5bedc4,gmail.com,athletic_only,2025-07-09,2025-09-20,True,referral,US,mobile,2025-12-06T00:00:40
381d7cb9-d756-4e42-9001-03a070fda327,gmail.com,athletic_only,2025-07-04,2025-12-11,True,referral,US,mobile,2025-12-06T15:08:34
e4c0488b-8aa8-4df4-a763-22bba4ad1f53,edu,bundle_all,2025-08-04,2025-09-29,True,referral,US,desktop,2025-12-06T21:10:08
24d5a1a1-67fe-4d3d-899c-76b1d7512223,edu,bundle_all,2025-09-14,2025-11-04,True,email,US,tablet,2025-12-06T08:30:20
70628624-e4ea-435f-9a4c-8d8b0c019cf8,edu,games_only,2025-09-01,2026-02-10,True,app_store,US,mobile,2025-12-06T08:05:02
7995329c-d981-4842-83c2-e15c3f4f5801,gmail.com,news_only,2025-09-15,2026-02-23,True,email,US,mobile,2025-12-06T22:07:59
ff8eddb9-26b2-4a25-95ed-017639ee632a,icloud.com,bundle_all,2025-11-12,2026-02-26,True,email,US,desktop,2025-12-06T04:10:49
70f93268-506c-4724-adb4-6c44bd3701e0,outlook.com,news_only,2025-10-05,2025-10-13,True,social,US,tablet,2025-12-06T21:23:31
04cb2905-dea5-4b0c-8383-cd86be5ac612,edu,news_only,2024-12-26,2025-08-27,True,email,US,tablet,2025-12-06T00:54:04
20ef94cc-34c5-4bf9-bdeb-64080c3ae0d0,icloud.com,bundle_all,2025-05-08,2025-10-09,True,email,US,tablet,2025-12-06T10:55:48
958ac9e8-032e-494a-94c9-3d76be027b4b,gmail.com,bundle_all,2025-12-31,2026-03-06,True,referral,US,desktop,2025-12-06T17:26:51
8716ec02-cf69-4357-a194-675a72463b85,edu,bundle_3,2025-12-16,2026-01-08,True,organic,US,tablet,2025-12-06T16:43:35
ec95537b-1848-4027-89ef-e2c1156bd10c,icloud.com,cooking_only,2025-03-30,2025-07-28,True,paid_search,IN,tablet,2025-12-06T20:45:01
4f027fcb-90ec-4268-87dd-286bacbb4050,gmail.com,news_only,2025-04-01,2026-02-01,True,referral,US,mobile,2025-12-06T21:39:46
98b8f306-5d76-4421-9393-99c5d789f488,outlook.com,cooking_only,2025-07-21,2025-09-27,True,app_store,US,desktop,2025-12-06T10:35:20
cfed4c3e-e349-4a47-a23d-968adf9eac30,edu,athletic_only,2025-08-15,2026-01-20,True,social,US,mobile,2025-12-06T17:48:17
0593a0f3-85d5-48de-b13d-da842a97028e,edu,bundle_all,2025-12-18,2026-02-16,True,paid_search,US,mobile,2025-12-06T22:19:22
94603457-c1c9-478c-9890-5075f083c2ed,outlook.com,cooking_only,2025-08-29,2026-01-22,True,organic,US,tablet,2025-12-06T01:24:21
d722bd5c-f4f1-4838-89de-9837ee019462,icloud.com,bundle_3,2025-04-08,2025-09-01,True,paid_search,AU,mobile,2025-12-06T12:20:09
5bac7b0f-4fc1-4e95-9a18-2a14c7996519,edu,bundle_3,2025-01-22,2025-08-31,True,organic,US,tablet,2025-12-06T01:08:22
409e4f4d-eeb8-47d0-8787-4380fb324ebe,outlook.com,bundle_all,2024-12-16,2025-04-01,True,referral,US,tablet,2025-12-06T05:40:39
a35153bc-390f-4061-94c4-7da7324fff88,outlook.com,games_only,2025-05-06,2026-01-03,True,email,US,mobile,2025-12-06T17:18:43
96e7be4a-3da8-4b06-8cdb-ec581dba95ec,yahoo.com,bundle_all,2025-12-21,2026-01-29,True,email,US,mobile,2025-12-06T01:17:05
997117d4-bb3f-4319-b884-9ebd21c859c0,icloud.com,bundle_3,2025-02-08,2026-02-18,True,social,US,desktop,2025-12-06T19:06:20
88f05711-bf2d-4065-a004-8c5614e7d651,outlook.com,news_only,2025-05-16,2025-06-06,True,email,CA,tablet,2025-12-06T12:00:10
33a966d9-c469-49b8-9411-15cb3e2c05e2,yahoo.com,bundle_all,2025-06-12,2025-10-19,True,email,US,tablet,2025-12-06T10:43:38
55acf6aa-789a-474a-9deb-7d152cd309f0,gmail.com,bundle_all,2025-03-08,,False,social,US,mobile,2025-12-06T16:24:14
27d3581b-136d-4efd-89fe-a69e04af5b10,yahoo.com,bundle_all,2024-12-16,,False,app_store,US,mobile,2025-12-06T22:39:38
dba6eeee-c1c7-4a7f-aa1c-cb6141259085,yahoo.com,bundle_all,2025-02-24,2025-08-01,True,app_store,US,mobile,2025-12-06T00:19:05
c2644e20-b8a1-4e2f-a082-d4e17847e0b6,gmail.com,bundle_3,2025-09-09,2025-10-31,True,social,US,tablet,2025-12-06T05:57:25
c0b7cb51-a17c-412a-b27c-13e2d4d9befd,outlook.com,bundle_3,2025-03-23,2025-04-01,True,email,IN,desktop,2025-12-06T01:13:07
b305ad22-629b-4eea-a390-585db2cc8d95,icloud.com,games_only,2025-10-02,2025-10-20,True,app_store,GB,desktop,2025-12-06T00:11:09
48a5e824-c9c4-47e7-8d9e-65836188af33,gmail.com,bundle_all,2025-01-23,2025-02-23,True,app_store,US,mobile,2025-12-06T06:23:39
8bd3c1aa-0385-493e-9416-e8f5c586a0cc,gmail.com,bundle_all,2025-10-11,2025-11-02,True,organic,US,mobile,2025-12-06T22:37:41
131b0dea-3cfb-4405-a224-23be0ca0dab2,icloud.com,bundle_3,2025-01-25,2025-05-06,True,paid_search,GB,tablet,2025-12-06T08:44:31
aab91db8-af75-483e-97e9-e1645fb18a7a,gmail.com,bundle_all,2025-12-19,2026-02-03,True,referral,US,tablet,2025-12-06T04:14:00
b07dd6e6-e10d-4efa-b092-f01d2dc8d71a,yahoo.com,bundle_all,2026-01-09,2026-01-29,True,referral,US,desktop,2025-12-06T20:40:29
ad0f0f91-6d36-4511-9bb6-99575f68477c,icloud.com,bundle_3,2026-01-10,2026-01-21,True,social,US,desktop,2025-12-06T23:18:53
808bcfc8-416b-43a9-8715-0ee6476eafec,gmail.com,bundle_all,2024-12-12,,False,app_store,US,desktop,2025-12-06T06:43:39
07cc1cbe-c9cd-4453-a3d7-b364c2d0381f,outlook.com,news_only,2025-01-28,2026-01-13,True,paid_search,US,desktop,2025-12-06T22:27:21
07179bc9-8a93-4a53-802c-14581526ff45,outlook.com,bundle_all,2025-03-06,2026-02-07,True,organic,US,tablet,2025-12-06T05:35:05
4ef12684-e3fe-460d-b534-8da241a62c83,gmail.com,games_only,2025-11-02,2026-01-18,True,paid_search,US,tablet,2025-12-06T19:03:09
22c7d46d-6029-4f16-bee0-552646e779e2,outlook.com,bundle_all,2025-01-10,2025-08-05,True,referral,US,desktop,2025-12-06T00:24:40
1b8326b8-9bc0-48b0-bc04-dd2c97c2f777,yahoo.com,games_only,2025-10-25,2025-12-13,True,email,US,tablet,2025-12-06T15:07:34
61320306-862c-4cfe-b93b-0ef2fc376d88,outlook.com,bundle_3,2025-02-23,2025-05-11,True,referral,US,desktop,2025-12-06T20:32:23
abe068b8-8f9c-4776-a5b8-3452277deee1,yahoo.com,bundle_3,2025-08-17,2025-11-05,True,app_store,US,mobile,2025-12-06T01:01:47
b03af4b0-0549-494f-9300-55ebb28f4a32,edu,bundle_all,2026-02-04,2026-02-18,True,app_store,US,tablet,2025-12-06T04:55:15
484e9dcc-ab0e-47c2-a98e-d175b1c396e3,outlook.com,news_only,2025-01-12,2025-05-31,True,social,US,tablet,2025-12-06T16:54:24
1d737433-d71e-4837-900b-afc0951d558b,edu,bundle_3,2025-03-22,2025-11-29,True,referral,US,desktop,2025-12-06T21:35:12
6d523e98-a921-4301-b285-fdaa81871b6c,gmail.com,games_only,2025-08-17,2026-01-16,True,social,AU,tablet,2025-12-06T04:02:06
bb5e0790-aecc-433f-a2bb-5451e5e77c09,outlook.com,bundle_all,2025-04-25,2025-05-17,True,social,US,desktop,2025-12-06T12:18:11
0a810d69-e3a3-4e7d-b976-93ca15064af1,icloud.com,bundle_3,2026-02-22,2026-03-02,True,organic,CA,desktop,2025-12-06T05:17:20
492ade84-5140-450a-831d-86b336ead125,outlook.com,cooking_only,2025-03-28,2025-08-09,True,social,US,desktop,2025-12-06T12:39:30
ce2d3c60-e70b-48dd-8098-5373f9642c8b,icloud.com,athletic_only,2025-04-18,2026-01-11,True,app_store,US,mobile,2025-12-06T08:52:51
05ea9933-6601-40c5-907e-fb5ad0430cb4,gmail.com,news_only,2025-12-03,2025-12-25,True,social,US,mobile,2025-12-06T10:00:26
c416478f-fa88-4f10-9512-bb5de74e8e43,edu,news_only,2025-09-22,2026-01-05,True,social,CA,mobile,2025-12-06T21:03:55
f6ceb054-99b9-4d27-abad-c40951225eb8,outlook.com,bundle_3,2025-02-08,2025-09-16,True,email,US,mobile,2025-12-06T23:20:44
926ca781-56e8-4a38-a592-4da8ea215508,icloud.com,bundle_all,2025-07-19,2025-09-19,True,referral,CA,mobile,2025-12-06T02:08:36
7b2c9a24-ba23-4c00-81ae-b825969783e8,icloud.com,bundle_all,2025-07-17,,False,organic,US,mobile,2025-12-06T09:57:31
8faa070b-e47f-425b-9717-eb70a8f1c62f,gmail.com,bundle_3,2026-02-17,2026-03-06,True,social,AU,desktop,2025-12-06T23:36:29
184b4cb2-05f0-47e7-976f-fd84eaa5e29d,icloud.com,games_only,2025-02-14,2025-11-14,True,referral,US,desktop,2025-12-06T00:13:14
d0a70a48-ed4b-47ef-a0fa-bdc2b5666fe3,outlook.com,news_only,2025-09-03,2025-11-23,True,app_store,US,mobile,2025-12-06T07:12:28
1f2cc669-a959-4ca3-b2e4-4faac431a28e,icloud.com,news_only,2025-02-23,2025-12-17,True,social,US,desktop,2025-12-06T15:25:49
8985e06a-8ac9-42c6-bec0-b127790a7f62,yahoo.com,news_only,2024-12-12,2025-07-15,True,referral,US,tablet,2025-12-06T13:12:00
821bb3ab-fc47-4d22-9370-6cfbd577df03,yahoo.com,bundle_all,2025-02-14,,False,organic,CA,mobile,2025-12-06T23:43:33
fd974887-2ed7-4acc-8007-04f546f9c4d5,edu,bundle_all,2025-04-22,2025-09-05,True,email,US,mobile,2025-12-06T13:54:28
146e437a-e024-4856-b41a-273898d849b2,edu,news_only,2025-06-19,2026-01-14,True,email,AU,tablet,2025-12-06T17:38:25
49351214-c2f2-457c-9f60-ed10f76ba01e,outlook.com,bundle_3,2025-12-19,2026-01-21,True,organic,CA,tablet,2025-12-06T21:16:38
eb00d0d9-e3da-44c9-9dc7-0e87434704e9,yahoo.com,cooking_only,2025-07-16,2025-12-23,True,organic,US,desktop,2025-12-06T13:17:36
a60516b2-6340-4409-8790-8e4d4ac783a3,yahoo.com,news_only,2025-01-01,2025-04-14,True,social,US,mobile,2025-12-06T18:59:13
611e75e9-c325-40ec-9484-11e6be8ceb59,gmail.com,bundle_3,2026-02-01,2026-02-08,True,organic,AU,desktop,2025-12-06T12:07:30
49222d50-0fff-4cac-b601-c76888e87f39,gmail.com,bundle_3,2025-09-03,2026-02-21,True,app_store,CA,mobile,2025-12-06T16:46:32
1e75e767-5c91-43c8-bdeb-d8f12b704627,icloud.com,news_only,2025-12-28,2026-01-06,True,social,US,mobile,2025-12-06T09:03:17
7aeccaab-ff99-4193-a63b-f91faae494bf,icloud.com,bundle_all,2025-06-02,2026-02-24,True,organic,US,desktop,2025-12-06T06:33:40
2899cc5f-fd80-438f-946e-4e812a06a40c,outlook.com,news_only,2025-04-25,2025-08-21,True,social,US,desktop,2025-12-06T16:03:12
6908b546-b5f9-4cb3-b468-0035fe22773a,outlook.com,bundle_all,2025-10-29,2026-03-03,True,app_store,AU,desktop,2025-12-06T09:28:07
00365394-fa23-4336-a8c6-7aa83bbd69ae,gmail.com,bundle_3,2026-01-27,2026-02-19,True,organic,IN,tablet,2025-12-06T01:09:56
2febe3d5-6104-486d-8730-f9bd96e7d4c7,edu,bundle_3,2025-11-07,2026-01-30,True,referral,US,tablet,2025-12-06T06:30:44
66fdd7d9-ec22-40d7-b7e3-d7136b352ee1,outlook.com,bundle_all,2025-01-22,2025-10-20,True,paid_search,IN,tablet,2025-12-06T13:07:05
e72a0c70-574d-4f8c-bcd0-8a9d29304e8c,outlook.com,news_only,2025-08-03,2025-11-16,True,social,US,tablet,2025-12-06T16:12:42
a11b0e4e-3592-49b6-a3ea-c1ed9ec269f8,gmail.com,bundle_all,2025-07-05,2026-02-19,True,referral,US,mobile,2025-12-06T10:34:13
48ba6094-0733-4505-ab01-c95e257e900d,gmail.com,bundle_3,2025-04-15,2026-01-23,True,app_store,US,desktop,2025-12-06T14:45:09
c6cab2c7-5a40-41a4-884f-f45d4fb5835c,yahoo.com,news_only,2025-04-11,2025-08-18,True,app_store,US,tablet,2025-12-06T05:18:10
6e152d29-030f-4d62-bde3-dcec49c06561,outlook.com,bundle_3,2025-11-08,2026-01-13,True,social,US,mobile,2025-12-06T21:21:34
8c5bd68e-79e7-4312-9ed6-cf50b7575a7b,edu,games_only,2025-07-11,2025-11-19,True,email,US,mobile,2025-12-06T00:09:50
130902e4-347e-4dea-a548-e8be053e7fb6,yahoo.com,news_only,2025-03-20,2025-11-18,True,paid_search,GB,desktop,2025-12-06T18:35:51
2bce29a2-93b8-4ac9-9cfc-129c03e4cfe3,gmail.com,news_only,2025-04-15,2025-10-28,True,email,US,tablet,2025-12-06T11:19:27
48047245-5ce7-43fd-b4c3-2cfdb04c2940,outlook.com,bundle_all,2025-04-07,2026-01-17,True,email,IN,mobile,2025-12-06T17:58:36
04ccbc26-9990-4bb7-9fc0-a8358ef91df3,outlook.com,cooking_only,2025-02-08,2025-02-19,True,email,US,tablet,2025-12-06T05:30:50
9a70e87f-9738-4fe9-9e12-d6bd654c9400,gmail.com,bundle_3,2025-07-27,2026-02-12,True,organic,CA,tablet,2025-12-06T09:08:20
fc0e4ac8-c936-4311-b7af-aebbcb07c3e4,outlook.com,bundle_all,2025-12-16,2026-02-25,True,email,US,tablet,2025-12-06T01:00:28
c4ac2454-dd76-4340-95ec-6fe2f9d44626,icloud.com,cooking_only,2025-02-18,2025-05-08,True,email,US,tablet,2025-12-06T09:31:13
2a796761-73d3-4e91-8ad2-ee967728432b,outlook.com,cooking_only,2025-01-01,2025-12-11,True,referral,US,desktop,2025-12-06T03:48:39
caf13c75-3e32-4c62-92b7-310a84882585,gmail.com,games_only,2026-01-11,2026-02-14,True,referral,US,tablet,2025-12-06T15:06:24
46ba2a36-704d-49a5-a8bc-e0628becdaa9,outlook.com,bundle_3,2025-10-14,2026-01-31,True,paid_search,US,mobile,2025-12-06T19:39:46
7d45a892-92fb-4d58-afe2-90f86c2db420,icloud.com,news_only,2025-08-31,2025-10-26,True,social,US,tablet,2025-12-06T22:23:09
ebc37ff3-bd3d-412e-b1f9-07ebf9a005f7,yahoo.com,bundle_all,2026-01-31,,False,referral,US,tablet,2025-12-06T11:12:49
f167f73a-d585-4bf8-b200-ff219a8068e2,yahoo.com,bundle_3,2025-03-18,2025-06-26,True,organic,US,desktop,2025-12-06T07:39:45
3eb264fc-dfbf-4917-bffc-5b181c96679a,outlook.com,bundle_all,2024-12-16,2025-05-17,True,referral,US,mobile,2025-12-06T03:21:31
c25e95c8-f6fc-4fe3-aa74-f7c301bed1c3,gmail.com,games_only,2025-10-02,2026-01-01,True,referral,GB,mobile,2025-12-06T02:25:45
d48ae3d2-6957-4b29-abbc-abdfa5799ed2,edu,games_only,2025-02-21,2025-03-15,True,organic,US,desktop,2025-12-06T17:36:45
79a53ff6-4b7d-4579-a6ee-ff900a075517,icloud.com,bundle_all,2025-04-18,,False,app_store,US,tablet,2025-12-06T06:14:20
1d043be2-28f0-4e4e-a82a-8a64fc427bd1,outlook.com,bundle_all,2025-08-19,2025-11-25,True,organic,US,mobile,2025-12-06T09:36:25
c1fade14-dc8d-42e1-919e-31302d9c69d9,yahoo.com,bundle_3,2025-01-21,2025-08-12,True,referral,US,desktop,2025-12-06T20:24:54
1fa0297c-4004-418b-a4ad-b1b278d3f878,gmail.com,bundle_all,2026-02-04,2026-02-15,True,email,US,desktop,2025-12-06T22:08:52
71bea8c4-8732-4ddd-8eec-e564158ce93b,edu,news_only,2025-07-10,2026-02-01,True,email,US,tablet,2025-12-06T10:16:54
6c847d20-359f-4188-bc6c-f7a4d47f20db,yahoo.com,cooking_only,2025-03-01,2025-11-18,True,social,US,mobile,2025-12-06T22:56:47
b7009924-746b-47f3-9780-f39bfb656ec6,gmail.com,news_only,2025-02-16,2025-09-11,True,organic,US,tablet,2025-12-06T12:50:01
b84a846e-845f-4771-ab8b-00683413432f,icloud.com,bundle_3,2025-10-03,2026-01-04,True,email,CA,desktop,2025-12-06T03:25:41
62dd26f6-652c-4ce2-802b-4efc06e2462e,yahoo.com,bundle_all,2025-01-04,,False,email,US,desktop,2025-12-06T20:58:13
49d212e0-eb38-4201-a730-01ce0ac34351,gmail.com,bundle_3,2025-12-05,2026-01-06,True,organic,AU,mobile,2025-12-06T23:02:37
7ba64aa8-3846-443a-8bae-27cb0ea1bf9c,gmail.com,bundle_all,2026-01-30,2026-02-13,True,app_store,US,mobile,2025-12-06T23:00:51
8b549fde-8458-43cc-94cc-f7dd584ddb91,yahoo.com,cooking_only,2026-02-16,2026-02-23,True,app_store,US,mobile,2025-12-06T10:44:17
7fc55f3a-8b93-4e96-a9df-5b6bf254ff04,edu,bundle_all,2025-09-10,,False,email,US,mobile,2025-12-06T19:47:14
e4ea0a35-3be8-42bf-9321-1892806dfb24,outlook.com,bundle_all,2025-04-19,2025-12-09,True,paid_search,US,desktop,2025-12-06T12:10:34
06067e8f-e72c-4137-bdf3-f8190c76f493,gmail.com,cooking_only,2024-12-18,2026-02-13,True,email,IN,tablet,2025-12-06T20:27:33
d40311ab-418b-48ff-87cc-1d0e7b48f80b,edu,bundle_all,2026-02-15,,False,social,GB,tablet,2025-12-06T08:49:29
356a3373-968d-4062-8f26-3657f472347e,gmail.com,games_only,2025-06-01,2025-09-28,True,organic,US,desktop,2025-12-06T21:35:13
2587826e-e8cf-4f08-a58e-24875adb1e8d,outlook.com,news_only,2025-12-20,2026-02-20,True,email,US,tablet,2025-12-06T16:18:08
e33a5540-b085-4425-99cd-b3c16a29448c,icloud.com,bundle_all,2025-10-01,,False,email,US,tablet,2025-12-06T07:30:26
e93cf411-3b7f-4942-a795-c44cefa175a2,outlook.com,news_only,2025-06-06,2025-08-05,True,paid_search,US,tablet,2025-12-06T03:32:31
0c2a13a2-d9d5-432b-a537-5b1c5ceb0d21,outlook.com,bundle_3,2026-02-24,2026-03-04,True,email,US,tablet,2025-12-06T21:42:22
8cfd6be8-e2c0-4e1a-b9a1-6238cfeeda09,outlook.com,bundle_all,2025-12-14,2026-01-10,True,paid_search,US,mobile,2025-12-06T05:27:27
8720701e-56a6-42c1-b6f8-e71f755fc589,gmail.com,bundle_3,2025-08-26,2026-01-11,True,app_store,US,mobile,2025-12-06T14:41:25
549be103-b6c5-4a94-be48-bea640738c0a,icloud.com,bundle_all,2025-06-26,,False,email,US,tablet,2025-12-06T19:43:57
2ac29f3f-6c6b-4aa1-a278-739fcdb4357c,edu,news_only,2025-10-13,2026-01-02,True,app_store,US,desktop,2025-12-06T18:34:06
1cb0690e-c468-49b1-bc00-8b8a40c14cb2,outlook.com,bundle_all,2025-05-29,2026-02-05,True,email,US,tablet,2025-12-06T15:24:18
